"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YHR202W",91.1966336899201,-1.91653641972886,0.286220103967142,1.20417079638579e-12,1.46494981357410e-11
"YHR203C",376.497906541753,-0.529800307376524,0.251994899303089,0.0273733525907716,0.0537047812431967
"YHR204W",50.2687338521623,-0.618335161934004,0.295404815265175,0.0252593950326662,0.0501433125716037
"YHR205W",315.581477184579,-1.34605441140412,0.210467155816498,3.36557320945787e-11,3.47559018959129e-10
"YHR206W",91.9350541533674,-1.19454100341041,0.287231438908748,8.99816857524087e-06,4.10825474344331e-05
"YHR207C",53.4767367148007,-0.387563120385563,0.260322359157903,0.11730009452119,0.18341015311509
"YHR208W",181.182788300093,-1.08627792205806,0.254190716694839,6.7920047386353e-06,3.16744601938262e-05
"YHR209W",33.6404476324511,-0.25443574004576,0.339566778512196,0.41416321661239,0.509232697387405
"YHR210C",9.42369427484195,-0.43937300991689,0.470465814577331,0.269409705097108,0.361730681823356
"YHR211W",55.1393654331087,-2.06917672237762,0.37967335317882,1.85743148015526e-09,1.5372207573792e-08
"YHR213W",2.41839759968859,-0.127147109993034,0.699339542513495,0.786320931032737,0.840535162952222
"YHR213W-A",9.48881010604057,1.22993722093209,0.634218457139867,0.0103529121188158,0.0228870246840337
"YHR213W-B",1.34514443085895,-0.0228570139597078,0.901105573438379,0.956386976342664,0.966874761675342
"YHR214C-D",4.78819896893846,0.881568531045065,0.761257465036439,0.0784219083186635,0.130725427880983
"YHR214C-E",7.06089734737206,0.394013288347457,0.56367237681426,0.372340688223108,0.468194710892143
"YHR214W",2.58998866419118,-0.265123691968641,0.721723928190972,0.574354351397887,0.66161657886963
"YHR215W",67.834773265796,-2.08282143679814,0.302698228509273,2.25419543171446e-13,2.99675392686746e-12
"YHR216W",51.1414422975241,-0.321735919433255,0.36108688732257,0.325871326502703,0.421580782591343
"YHR219W",410.249983552006,-0.133395001211159,0.310163442700711,0.644195432034872,0.722797853472772
"YIL001W",52.2073485961822,-0.839895148325221,0.271877039736526,0.00106372934777361,0.00308698680894188
"YIL002C",84.7099367530838,-0.841701317033805,0.236741369125925,0.000202616103327747,0.00070116149773489
"YIL002W-A",58.893111957069,1.52872985976877,0.31136985209979,1.22833543884079e-07,7.76932081660759e-07
"YIL003W",44.8380017502102,-0.535292900041125,0.290215008249716,0.0492897710310266,0.0884086369286668
"YIL004C",26.9764279226438,0.274033536022794,0.377029571710796,0.4188006287635,0.514396424459516
"YIL005W",168.033024046572,0.179113306782444,0.211286571489258,0.381018223628481,0.477064368642863
"YIL006W",37.7115625271014,-1.00521753730206,0.340168632974819,0.00122452029810747,0.00350647235461965
"YIL007C",60.4846453267334,-1.28336189070806,0.264535017604115,2.89604140948697e-07,1.72412759089619e-06
"YIL008W",29.5211454157267,0.886449339721196,0.381684956334215,0.00940915042789943,0.0210301133185002
"YIL009W",71.5591298249163,-1.41442820556126,0.303455396755523,5.49438791299327e-07,3.12839373805702e-06
"YIL010W",29.2617844547048,0.14669568422271,0.36071862472871,0.654083892119748,0.730406109862342
"YIL011W",9.46663448577512,-0.462831117019615,0.477259344744385,0.249120878095997,0.33869372505601
"YIL012W",1.10745851481371,0.485333962490997,0.922464578805863,0.281219250210454,0.37487393698653
"YIL013C",84.8197591422169,-0.594023087016547,0.220476034712249,0.0051683755840496,0.0124976851571504
"YIL014W",87.461660673994,-0.634401842336148,0.215993601074077,0.00233115596249139,0.00618972997541773
"YIL015W",17.0192792985201,0.296275787938774,0.385881730329924,0.390585257902973,0.487174480033511
