"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YLR270W",326.354780663584,-0.561642051110435,0.162773221874436,0.000364075773419413,0.00175097841426045
"YLR271W",34.71484781331,-0.42883873487724,0.37660790868874,0.166643220807875,0.286230799610369
"YLR272C",42.1498676711478,0.783857775075517,0.310990619715133,0.00412183953592404,0.0141224076461164
"YLR273C",31.3949454957414,-0.289133630586046,0.303685557363678,0.283144580663713,0.426869014377368
"YLR274W",51.1807464675452,0.0163213254102973,0.239879324967436,0.941723218871924,0.967406579386613
"YLR275W",18.7197816305075,0.43265722256717,0.342553206890234,0.139526693605231,0.250721361353008
"YLR276C",76.1943962025877,0.508664693691472,0.343973488537794,0.0831392881653413,0.166960511708662
"YLR277C",44.8193705870127,0.221226217348199,0.267675648524669,0.365387301456972,0.513394496260442
"YLR278C",223.390148828963,-1.0007120603258,0.177141129110965,3.7780934015821e-09,5.52240717106877e-08
"YLR281C",5.4492946030211,-0.256769349088018,0.504224709875872,0.447796699696938,0.592891709648312
"YLR283W",60.0842421739026,0.0805829858704387,0.23094954928817,0.709281244558832,0.8110014775302
"YLR284C",32.1768482594863,-0.576535479311434,0.315452486777793,0.0371585539188129,0.0882910080173653
"YLR285C-A",18.0769598600763,0.327516756037876,0.39879854886921,0.304909517313486,0.449598073709923
"YLR285W",51.7821580415687,0.321271421556582,0.268937457871238,0.190281573318545,0.316024455856351
"YLR286C",558.039796483127,0.957760152271597,0.184827662590552,5.84966001414712e-08,6.93671044814184e-07
"YLR287C",26.4444501641549,0.592340255453119,0.353498950230544,0.0473071690589244,0.107285575218155
"YLR287C-A",695.938783788713,1.12533843406865,0.238998455299699,3.25463178306262e-07,3.38481705438512e-06
"YLR288C",32.7498264395789,-0.225728889243693,0.276333432527205,0.367878380406313,0.5155386032119
"YLR289W",47.3524987055777,-0.645489521557478,0.265418534939949,0.00772945196489297,0.024030825262281
"YLR290C",98.6418642021944,-0.476264376320925,0.228150096661416,0.0258625374762364,0.0656450411275875
"YLR291C",32.3586743094356,0.409651221746682,0.272648807240683,0.0984817276003659,0.190668412316227
"YLR292C",80.5282602651867,0.766371856591858,0.220645317213477,0.000217176622950835,0.00112533495278581
"YLR293C",118.444998822334,0.908447563338292,0.203119782193474,2.32532171403266e-06,2.00052567959823e-05
"YLR295C",479.398601012064,1.42892409058055,0.266562406450573,1.92132416313379e-09,2.96317605841842e-08
"YLR296W",2.42852300678746,0.58748090979761,0.699131031223024,0.0797799992282679,0.1615393781755
"YLR297W",221.964059134426,0.45998120279443,0.208851289074746,0.020069413691185,0.0534093636093312
"YLR298C",90.0398434073535,-0.0213789897551807,0.291260914727677,0.934753903180531,0.962771943047993
"YLR299W",193.37525747367,-0.451709909571745,0.279216308434656,0.0737372637771815,0.151761878092721
"YLR300W",578.175053340142,-1.14109173905337,0.254352704134628,8.53665520218725e-07,8.23668078293141e-06
"YLR301W",135.67506481602,0.733794442553201,0.190185752753561,5.35779124649117e-05,0.00032760022231407
"YLR302C",4.73009455465149,0.224076658888567,0.508895874138531,0.506741222450796,0.648152247087696
"YLR303W",1160.87263533692,2.29541450948975,0.262113669036408,1.26139777592492e-21,7.88507801205831e-20
"YLR304C",1964.42260221607,0.961885482729152,0.254014325924555,3.57723068779838e-05,0.000233294201126563
"YLR305C",217.875317789023,-0.393708169273974,0.2412514317872,0.0791297997928616,0.160776868458802
"YLR306W",27.3077354417386,-0.316788914515334,0.316354973292658,0.253555047936522,0.393318231698787
"YLR307C-A",13.9041940877921,1.12098803969866,0.819464914815696,0.00606870056570388,0.0195717258639275
"YLR307W",3.05245994141549,0.297737812517421,0.589825048077839,0.359039066150087,0.507264619547466
"YLR308W",1.56122938516989,-0.270874695903651,0.726567065870577,0.300904697687825,0.445593750910701
"YLR309C",319.511931676853,0.216210106035822,0.495218751153439,0.522095932244656,0.66259950277961
"YLR310C",415.492326927858,-0.903849402923244,0.158895120129125,4.13262748751257e-09,5.99588126336392e-08
"YLR312C",191.060247543269,-1.09834224912814,0.166085989188463,6.26864056387766e-12,1.42218270090136e-10
"YLR312W-A",70.3127536626703,0.990717947033538,0.260979491495873,3.08279622045732e-05,0.000203307846377733
"YLR313C",16.637412939589,0.889353697606171,0.376366338692216,0.00405980637269372,0.0139423858830791
"YLR314C",118.913849676877,0.845356544613369,0.25641416558894,0.000322572019660093,0.00157166930972032
"YLR315W",4.84854055835199,-0.299154208492198,0.501000262109631,0.377625336619158,0.524807332357851
"YLR316C",29.4824327055588,-0.0596717449033155,0.277785710682892,0.812635466464275,0.885579747949569
"YLR318W",17.825699315278,-0.667081824573848,0.396443125092903,0.0364734844765884,0.0869797868443318
"YLR319C",42.2765972355732,-0.166098865895351,0.275250169168819,0.50630522485112,0.647876633542069
"YLR320W",113.229398623609,-1.12914342263411,0.205126956840682,5.07801064602631e-09,7.2599490404016e-08
"YLR321C",37.339767380897,0.580231773953495,0.323397844856928,0.0393081205330982,0.092500807469958
"YLR323C",28.2277791305648,0.0232198182820238,0.303544652623653,0.931301350850704,0.960803063411004
"YLR324W",70.518359278853,0.066884814821788,0.328180570166654,0.814235945467802,0.886173442409484
"YLR325C",320.159227423974,0.981427049297395,0.239133764000032,9.17087440860383e-06,6.95329780967176e-05
"YLR326W",40.8581673372743,0.173370384196742,0.255214200685074,0.46088895816916,0.605510637678835
"YLR327C",1165.7933139579,3.44761329822939,0.6405007484999,3.74068389283795e-10,6.74241059948338e-09
"YLR328W",32.0341083356177,0.319419726637249,0.284683808547564,0.213099121222639,0.344855531893204
"YLR329W",5.62686001244275,-0.143007344649389,0.492733745834028,0.671310269445956,0.782041860282402
"YLR330W",222.147555820595,0.00851717251494488,0.188741367065444,0.962411291529148,0.979728993663971
"YLR331C",1.91386612445319,-0.00411964351214853,0.785337940839016,0.979798291229374,0.989395902949613
"YLR332W",80.7622882960979,0.573563611223143,0.262344169176208,0.0169402089775402,0.0465143308187039
"YLR333C",194.196827927892,0.310058539396251,0.177924900307927,0.0701106282792544,0.145675407273302
"YLR335W",164.174969452428,-0.249227810130294,0.205265366676732,0.200979351270543,0.329599404986244
"YLR336C",110.948150818939,0.144521033083821,0.188739445229588,0.423876670397878,0.571031781793625
"YLR337C",40.9935997088499,0.0169735668687983,0.325777924839077,0.95221347318888,0.974435104224636
"YLR340W",253.011934628968,0.284968171938428,0.189699389860757,0.116456341390797,0.218346350354921
"YLR341W",17.9109554985919,-0.364882417446203,0.344968686190988,0.214833398613244,0.347088548323184
"YLR342W",1591.192201515,-0.268145435670491,0.299289499956525,0.314343578585946,0.459016617239319
